id,code,name,prof,type,rate,notice
4265763,SYB8098-15454,1인미디어와융합콘텐츠,,핵심교양,0,
4265764,SYB9105-15455,4차산업혁명으로의항해,,핵심교양,1.2,
4265765,SYB9037-15476,고객관계관리전략,,핵심교양,4.38,
4265766,JOB2002-15478,현장실습(전공심화),,전공심화,0,
4265767,GEN6086-15363,생활속의화학,김민경,핵심교양,4.27,
4265769,AIX0004-15365,AI+X:R-Py컴퓨팅,이정환,핵심교양,3.23,
4265772,AIX0002-15371,AI+X:인공지능,류호경,핵심교양,2.18,
4265775,SYB9115-15477,긍정컴퓨팅을통한인간과인공지능의공존,,핵심교양,0,폐강예정
4265776,INV3003-15481,체인지메이커액션러닝,,전공핵심,0,별도 수강신청 진행 (관장부서 문의 요망)
4265777,SYB1127-15457,정보사회학입문,,핵심교양,3.77,
4265778,SYB8099-15458,문화콘텐츠스토리텔링전략,,핵심교양,4.56,
4265779,SYB9031-15459,문화기술과사회변동,,핵심교양,4.07,
4265780,SYB9036-15467,글로벌시대의예술과가치,,핵심교양,4.11,
4265781,SYB9099-15469,전략적의사결정과문제해결,,핵심교양,1.25,
4265782,JOB2001-15479,현장실습(전공핵심),,전공핵심,0,
4265783,CUL1141-15362,창의인성프로젝트,안성호,핵심교양,0,'복을나누는 사람들' 재단의 멘토링 프로그램 참여 희망자는 본 과목을 꼭 수강해야 함
4265784,SYB9032-15460,문화콘텐츠마케팅전략의수립과집행,,핵심교양,0,
4265785,SYB1128-15462,저작권과스마트폰의이해,,핵심교양,1.83,
4265786,SYB9102-15463,미래소비사회와상품,,핵심교양,4.78,
4265787,SYB9111-15464,모두의스타트업코딩,,핵심교양,1.07,
4265788,SYB9098-15468,생활속의계약과협상,,핵심교양,4.93,
4265789,SYB9035-15473,음식과세계문화,,핵심교양,4.73,
4265790,GEN7045-15427,생태친화적기업경영,안광일,핵심교양,3.7,
4265791,CUL2053-15006,현실경제의이해,최연수,핵심교양,2.88,
4265793,CUL0124-15008,창의혁신리더십론,한상우,핵심교양,3,
4265794,CUL5001-15009,주거학개론,조명은,핵심교양,0,
4265795,CUL6069-15010,CEO세미나(혁신과변화),김종식,핵심교양,4.53,
4265796,CUL1139-15011,4차산업혁명핵심기술의이해,김철환,핵심교양,3.88,
4265797,CUL2025-15016,가족문제,안윤영,핵심교양,4.5,
4265798,CUL4077-15017,발달과부모교육,안윤영,핵심교양,4.38,
4265799,CUL1155-15018,건강과사회그리고심리학,김현수,핵심교양,3.2,
4265800,CUL4078-15019,분노와자기관리,권선주,핵심교양,4.27,
4265801,CUL1137-15020,놀이의재발견,권선주,핵심교양,2.67,
4265802,CUL0092-15021,제3세계문화의이해,강경란,핵심교양,4.22,
4265803,GEN1078-15022,문화론특강,강경란,핵심교양,0,
4265804,CUL0076-15023,프랑스문화관광,이숙은,핵심교양,4.08,
4265805,FRE1055-15029,기초프랑스어,김이정,핵심교양,4.39,
4265807,FRE1055-15031,기초프랑스어,노희진,핵심교양,4.16,
4265808,GEN5069-15032,중급프랑스어,문규영,핵심교양,5,
4265809,CUL5057-15033,실용일어회화,배소연,핵심교양,4.36,
4265810,CUL5057-15034,실용일어회화,전유나,핵심교양,0,
4265811,CUL5067-15035,현대중국의시장과통상,이성란,핵심교양,0,
4265812,CUL1119-15036,인구변화와미래복지,전영수,핵심교양,4.7,
4265813,CUL0116-15037,Understanding the new business environment,김상범,핵심교양,5,
4265814,DIS0016-15038,Banking & Investment Practice,김순성,핵심교양,0,
4265815,CUL2022-15062,말과현대생활,강효경,핵심교양,0,
4265816,GEN5048-15065,호텔산업의이해,양은주,핵심교양,3.6,
4265817,CUL2026-15074,현대인의의생활,이지연,핵심교양,4.08,
4265818,CUL7016-15075,영화의역사,김윤지,핵심교양,4.52,
4265819,GEN2078-15076,연극의이해,김영환,핵심교양,3.91,
4265820,GEN3086-15080,구급법,성기석,핵심교양,1,
4265821,CUL3005-15081,운동과다이어트,김성민,핵심교양,4.82,
4265822,CUL4028-15084,교양축구1,최정호,핵심교양,5,
4265823,CUL4028-15085,교양축구1,정재권,핵심교양,5,
4265824,CUL4030-15086,교양농구1,정재훈,핵심교양,4.89,
4265826,CUL1029-15113,쉽게듣는서양오페라,송진미,핵심교양,3.92,
4265827,CUL1041-15116,전통음악감상,현경채,핵심교양,0,외국인학생 신청 불가. 외국인학생은 외국인학생 대상 강좌로 신청바랍니다^국적 대한민국 동일 =
4265828,CUL1041-15117,전통음악감상,배인교,핵심교양,5,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265830,CUL1032-15119,현대음악의이해,김봄이,핵심교양,3.57,
4265831,CUL0072-15148,독일문학과영화,박현용,핵심교양,4.43,
4265832,CUL0093-15149,프로이트와문화비평,신동도,핵심교양,3.67,
4265833,KOR4056-15150,소설과영화,신성환,핵심교양,4.58,
4265834,GEN5060-15154,동양철학의이해,김태용,핵심교양,3,
4265835,CUL1145-15155,중국의사상과종교,김태용,핵심교양,4.2,
4265836,CUL6094-15157,사마천과의대화,황인건,핵심교양,4,
4265837,CUL5005-15164,불교사상과인생,마해륜,핵심교양,4.2,
4265838,CUL3036-15165,스크린영어,서현주,핵심교양,4.28,
4265840,GEN7034-15168,독일어회화,Wirsching Cornelia Song,핵심교양,4.5,
4265841,GEN5073-15169,영어의역사와문화,이광희,핵심교양,3,
4265842,CUL6017-15170,외국인을위한한국의역사와문화,주혁,핵심교양,3.63,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265845,CUL1134-15173,쿼크에서빅뱅까지,김항배,핵심교양,4.86,
4265846,GEN2101-15174,성의과학적이해,안주홍,핵심교양,4.09,
4265847,GEN4075-15175,생태계와과학비하인드스토리,김백호,핵심교양,3,
4265848,GEN6087-15176,생활속에서만나는생물학,안주홍,핵심교양,4.35,
4265849,GEN6086-15179,생활속의화학,김민경,핵심교양,4.27,
4265850,GEN6066-15180,생명과바다,이강현,핵심교양,4.32,
4265851,GEN3096-15207,Modern Stress and You,Elizabeth Yoon,핵심교양,4.07,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4265852,CUL7047-15236,옛소설과현대와의대화,서신혜,핵심교양,4,
4265853,CUL7048-15237,하루키와함께읽는고전,김지선,핵심교양,4.29,
4265854,CUL6031-15239,세상으로걸어간과학기술자들,김호연,핵심교양,3.84,
4265855,CUL1117-15254,Introduction to Digital Photography,Ed Topliffe,핵심교양,3.63,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4265856,CUL6100-15255,Capturing the Essence of Outliers: Exploring the Minds of Innovative Leaders,Stacey Eujung Choi,핵심교양,5,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4265857,CLS1021-15260,과학클래식:과학의풍경들,박민아,핵심교양,0,
4265858,GEN7028-15274,비즈니스영어업무커뮤니케이션,Douglas N. McIntosh,핵심교양,4.08,
4265859,GEN7028-15275,비즈니스영어업무커뮤니케이션,Michael William Brandon,핵심교양,4.64,
4265860,GEN7037-15306,영문독해1(분석적글읽기),Ian Gareth Robert Jones,핵심교양,0,
4265861,GEN7042-15313,영어작문4(비판적글쓰기),Glen O. Swafford,핵심교양,4,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4265862,CLS1004-15314,과학클래식:과학기술의문화사,김호연,핵심교양,4.5,
4265863,CLS1007-15315,인문클래식BL:삼국지와인간,박동욱,핵심교양,3.5,
4265864,CLS1008-15316,인문클래식BL:언어의비밀,전은진,핵심교양,4.57,
4265865,CLS1009-15317,사회클래식BL:사랑의역사와문화정치학,김현주,핵심교양,3.75,
4265866,CLS1010-15318,사회클래식BL:성과인간의대화,임은희,핵심교양,4,
4265867,CLS1006-15323,예술클래식:천재와광기,임은희,핵심교양,3.25,
4265868,CUL1170-15354,고급영어토론:설득의기술,Stacey Eujung Choi,핵심교양,0,"˂아래 기준 중 하나에 해당하는 학생만 수강˃,영어기초학력평가 1.면제 대상 2.A등급 학생 3.B,C등급 학생으로 전학영을 수강한 학생"
4265869,CUL1171-15355,고급영어토론:협상의기술,Mark Gerard McShea,핵심교양,0,"˂아래 기준 중 하나에 해당하는 학생만 수강˃,영어기초학력평가 1.면제 대상 2.A등급 학생 3.B,C등급 학생으로 전학영을 수강한 학생"
4265870,CUL7046-15324,채움과비움:나이듦의인문학적이해,윤성호,핵심교양,3.57,
4265871,GEN6064-15325,고급한국어,전은진,핵심교양,0,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265872,GEN7046-15327,기업경영과비즈니스전략,신민수,핵심교양,2.96,
4265873,VEN6001-15328,스타트업토크콘서트,류창완,핵심교양/전공핵심,4.47,
4265874,GEN6023-15329,상상과창조,이지은,핵심교양,2.15,
4265875,CUL6004-15330,직업진로와미래설계,홍주영,핵심교양,4.53,
4265876,CUL0125-15331,성공취업의이해,강원준,핵심교양,3.5,
4265877,CUL0125-15332,성공취업의이해,홍주영,핵심교양,4.53,
4265878,CUL1162-15333,히든기업분석을통한취업스펙트럼확장하기,,핵심교양,0,
4265879,VEN2001-15335,창업기초:창업과기업가정신,배태준,핵심교양/전공핵심,4,
4265880,VEN2003-15336,창업심화:스타트업 A to Z,윤준수,핵심교양/전공핵심,3.71,
4265881,VEN3007-15337,창업실습2,최경철,핵심교양/전공심화,0,
4265882,VEN3007-15338,창업실습2,,핵심교양/전공심화,0,
4265883,VEN3008-15339,창업기초:글로벌스타트업멘토링,강창규,핵심교양/전공심화,0,
4265884,CUL0129-15348,기업실무실습형6시그마(종합설계),최경석,핵심교양,4.5,
4265886,CUL1160-15039,Korean Politics and Foreign Policy,김성환,핵심교양,0,
4265887,GEN5028-15045,민법의이해,권대우,핵심교양,0,
4265888,CUL1150-15046,헌법의이해,정광현,핵심교양,4.8,
4265889,CUL1151-15047,형법의이해,한성훈,핵심교양,0,
4265890,GEN5010-15048,지적재산법,윤선희,핵심교양,3.48,
4265891,GEN0041-15067,현대사회와나의삶,박병진,핵심교양,5,
4265892,GEN2079-15077,영화의이해,김윤지,핵심교양,4.45,
4265893,CUL1148-15078,4차산업혁명속공연예술과멀티미디어콘텐츠,우종희,핵심교양,0,
4265894,CUL6003-15079,성인병과운동,문상복,핵심교양,4.33,
4265895,CUL1149-15082,스토리텔링으로보는춤,문지애,핵심교양,0,
4265896,CUL6014-15083,연극치료,전기송,핵심교양,4.32,
4265897,CUL4032-15088,교양배구1,양진웅,핵심교양,4.78,
4265899,DAN1037-15107,필라테스,황민경,핵심교양,5,
4265901,DAN1037-15109,필라테스,정경화,핵심교양,4.5,
4265902,CUL1165-15110,버추얼피트니스이노베이션,김성민,핵심교양,0,
4265903,CUL5066-15114,고전음악의이해,김경화,핵심교양,4.03,
4265904,CUL6086-15115,인간과음악적상상력,,핵심교양,0,
4265905,GEN6074-15120,뇌과학의이해,황세진,핵심교양,3.73,
4265906,CUL0120-15124,중국비즈니스문화와에티켓,박대훈,핵심교양,4.17,
4265907,CUL0051-15125,현대중국의이해,박대훈,핵심교양,3.7,
4265908,CUL0051-15126,현대중국의이해,함영은,핵심교양,0,
4265909,CUL6077-15127,상상력을자극하는한자교실,김영은,핵심교양,4.52,
4265910,CUL7045-15128,문학과역사적상상력,김지선,핵심교양,3.78,
4265911,CUL1164-15129,4차산업혁명:융합적분석과인문학의대안,이도흠,핵심교양,0,
4265912,CUL0047-15130,영화로보는서양의역사,,핵심교양,0,
4265914,CUL1056-15133,한국의역사와문화,손균익,핵심교양,4.47,공학인증구분
4265917,GEN1092-15136,한국근현대사,김민석,핵심교양,4.13,
4265920,CUL1153-15177,멀티미디어로배우는현대생명과학,신인철,핵심교양,4.33,
4265921,GEN4073-15181,사람과유전자,채지형,핵심교양,4.28,
4265922,GEN9004-15432,Intensive Korean (Level 1),,타전공(일반)선택,0,"9th March - 21st May, Class hours: Every Mon,Tues,Wed,Thurs,Fri 14:00~18:00^교환유학생대상자 교환유학생 포함"
4265923,EDU3041-15385,교육봉사활동1,조한익,교직필수,0,
4265924,EDU1002-15389,교육심리학,장형심,교직선택,4.83,
4265925,EDU4003-15390,교육실습,조한익,교직필수,0,
4265926,CUL0005-15396,말과글,육영주,교양필수,0,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265927,CUL0005-15397,말과글,민금숙,교양필수,0,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265930,CUL0005-15400,말과글,권경아,교양필수,3.25,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265931,KLE2009-15422,문학의이해,강동우,핵심교양,4.3,
4265932,KLE2009-15423,문학의이해,차성환,핵심교양,2,
4265933,GEN3041-15425,초급중국어1,박준수,핵심교양,3.7,
4265934,GEN3041-15426,초급중국어1,정신혜,핵심교양,0,
4265935,GEN2052-15413,미분적분학1,김영식,전공기초(필수),3.31,2학년 이상 대상
4265936,GEN2052-15414,미분적분학1,황신철,전공기초(필수),4.78,2학년 이상 대상
4265937,GEN2052-15415,미분적분학1,허영식,전공기초(필수),5,2학년 이상 대상
4265938,GEN2052-15416,미분적분학1,,전공기초(필수),0,2학년 이상 대상
4265939,GEN2053-15417,미분적분학2,박춘길,전공기초(필수),0,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265940,SYB9096-15461,성공하는문화콘텐츠소재개발전략,,핵심교양,3.14,
4265941,SYB9082-15466,색채심리와현대생활,,핵심교양,4.89,
4265942,SYB9103-15470,행복한금융생활,,핵심교양,5,
4265943,SYB9104-15471,현대사회와신소재,,핵심교양,4,
4265944,SYB9112-15472,"화폐와금융의과거,현재,그리고미래",,핵심교양,3,
4265945,SYB9033-15474,웰니스와삶의질,,핵심교양,3.9,
4265946,GEN9002-15431,Introductory Korean (Level 2),,타전공(일반)선택,0,교환유학생대상자 교환유학생 포함
4265947,GEN9008-15436,Intensive Korean (Level 5),,타전공(일반)선택,0,"9th March - 21st May, Class hours: Every Mon,Tues,Wed,Thurs,Fri 14:00~18:00^교환유학생대상자 교환유학생 포함"
4265948,SYB9119-15446,그림으로배우는사이버일본어,,핵심교양,0,
4265949,CUL0005-15441,말과글,우미영,교양필수,2.91,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265950,SYB9120-15447,기초영어학습전략,,핵심교양,0,
4265951,SYB1125-15450,IT융합공학개론,,핵심교양,0,
4265952,SYB3103-15452,사회복지상담의이론과실제,,핵심교양,0,
4265953,SYB1142-15453,청소년미술치료,,핵심교양,0,
4265954,CUL1129-15356,자기를찾아가는애니어그램,정기수,핵심교양,4.27,
4265955,CUL6092-15357,20대의논어읽기,서신혜,핵심교양,4.5,
4265956,GEN6032-15358,전문학술영어,Andreas Jacques Varsakopoulos,교양필수,4,외국인학생 대상 강좌(2학년) / International student in 2nd year^국적 대한민국 제외 ˂˃
4265957,GEN6032-15359,전문학술영어,Kimberley Jean Blount,교양필수,3.97,외국인학생 대상 강좌(2학년) / International student in 2nd year^국적 대한민국 제외 ˂˃
4265958,GEN6032-15360,전문학술영어,Nathan John Lucas,교양필수,3.45,외국인학생 대상 강좌(2학년 이상)/International student in the 2nd year or higher^국적 대한민국 제외 ˂˃
4265959,SYB9071-15465,21세기기업의인재상,,핵심교양,4.9,
4265960,SYB9030-15475,그린IT의이해,,핵심교양,1.33,
4265961,SYH0001-15379,사랑의실천1(한양나눔),송영수,교양필수,1.32,중국인유학생 대상 전용강좌^국적 중국 동일 =
4265962,CUL0005-15421,말과글,민금숙,교양필수,0,외국인학생 대상 강좌^국적 대한민국 제외 ˂˃
4265963,CUL1142-15001,노인에대한이해,장혜영,핵심교양,0,
4265964,CUL1159-15003,아시아시장과소비자,언초,핵심교양,0,
4265965,ECO1006-15004,미시경제원론,김광호,핵심교양,4.54,
4265966,ECO1006-15005,미시경제원론,최연수,핵심교양,3.29,
4265967,CUL0128-15013,4차산업혁명의이해,조병완,핵심교양,1.2,
4265968,CUL1167-15014,로봇의이해,심풍수,핵심교양,0,
4265969,CUL2075-15015,지진과생활,이승규,핵심교양,4.3,
4265970,GEN1100-15483,공학도를위한창의적프로그래밍,,핵심교양,0,
4265972,GEN6006-15190,특허법의이해,윤선희,핵심교양,2.77,공학인증구분
4265973,CUL0111-15191,통일함께만들기,최진우,핵심교양,3.62,폐강예정
4265974,GEN8036-15193,지속가능한개발을위한과학기술,안주홍,핵심교양,4.26,
4265975,CUL1138-15194,인공지능과기계학습,,핵심교양,0,
4265979,INO0001-15198,유쾌한이노베이션,정효찬,핵심교양,3.66,
4265982,GEN8039-15201,과학자의리더십,남영,핵심교양,3.67,
4265983,CUL7042-15202,두문화의인간학,김호연,핵심교양,3.62,
4265984,GEN5019-15485,매경-한양CEO특강,최연수,핵심교양,4.41,
4265985,INV2009-15482,사회혁신캡스톤디자인(Basic),신현상,전공핵심,0,
4265986,INV2006-15428,체인지메이커십,박성수,핵심교양,5,
4265987,AIX0005-15368,AI+X:머신러닝,박태준,핵심교양,4.46,
4265990,GEN3016-15042,생활법률,황현영,핵심교양,4.64,공학인증구분
4265991,CUL1161-15040,SDGs달성을위한CSR과지속가능경영에대한이해,김민석,핵심교양,0,
4265992,GEN3016-15041,생활법률,권대우,핵심교양,3.11,공학인증구분
4265993,GEN6007-15043,대중문화와법,박성호,핵심교양,4.5,
4265994,CUL0123-15052,과학기술혁신시대의디자인이슈,현은령,핵심교양,4.02,
4265995,EDU2055-15053,정신건강과적응,오홍석,핵심교양,3.75,
4265996,CUL1000-15054,문학과사랑,이은민,핵심교양,2.73,
4265997,GEN3097-15057,디자인으로 세상읽기,현은령,핵심교양,3.85,
4265998,GEN4027-15058,교육과사회,서승연,핵심교양,3.82,
4265999,GEN4029-15059,인간관계훈련,조희원,핵심교양,5,
4266001,CUL3016-15090,교양댄스스포츠,박선아,핵심교양,4.24,
4266003,CUL3016-15092,교양댄스스포츠,김현진,핵심교양,4.78,
4266005,CUL4034-15094,교양테니스1,오승훈,핵심교양,0,
4266007,CUL4036-15096,교양탁구1,홍차옥,핵심교양,4.86,
4266009,CUL5013-15098,요가,이태현,핵심교양,4.09,
4266011,AIX0003-15374,AI+X:딥러닝,원영준,핵심교양,2.67,
4266014,CUL5036-15100,교양배드민턴,이동기,핵심교양,5,
4266016,CUL5036-15102,교양배드민턴,맹이섭,핵심교양,4.82,
4266017,CUL6056-15103,교양웨이트트레이닝,강성훈,핵심교양,4.75,
4266019,CUL6056-15105,교양웨이트트레이닝,김동우,핵심교양,4.78,
4266021,CUL1026-15111,대학합창,KIM PETER JIN,핵심교양,3.92,성별 여자 동일 =
4266023,CUL0126-15121,기초법의학,김원규,핵심교양,4.34,
4266025,CUL1128-15123,인체용어의이해,황세진,핵심교양,4.59,
4266026,CUL5042-15139,필수비즈니스한자,한영,핵심교양,2.65,
4266028,CUL5043-15141,재미있는한자세계,함영은,핵심교양,4.33,
4266029,CUL4088-15142,중국의역사와문화,김성희,핵심교양,4.55,
4266031,CUL4089-15144,중국근현대사,김지훈,핵심교양,4,
4266032,CUL1073-15145,인간의본성에관한철학적담론,이근세,핵심교양,4.22,
4266033,CUL1075-15146,철학명저제대로읽기,이현복,핵심교양,0,
4266034,CUL1079-15147,불멸의철학자들,김재형,핵심교양,4.5,
4266035,CUL1115-15203,Aesthetic Awareness in the Modern World,Gary Joseph Turnham,핵심교양,4.19,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266036,CUL1116-15204,Animal Ethics,Mark A. Rublik,핵심교양,3.75,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266037,CUL3101-15205,Cultural and Ethnic Diversity In Korea,S. Afflick-Smith,핵심교양,3,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266038,CUL3102-15206,The Language of Cinema,Hugh Newton,핵심교양,4.27,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266039,GER4070-15151,독일문학읽기,박현용,핵심교양,2,
4266040,ENG4017-15152,실용영문법,이광희,핵심교양,4.26,
4266042,CUL0021-15156,한문의이해,박은정,핵심교양,4.5,
4266043,KLE2009-15158,문학의이해,정원정,핵심교양,4.67,
4266044,GEN1040-15159,초급독일어,,핵심교양,0,
4266045,GEN1040-15160,초급독일어,신동도,핵심교양,4.5,
4266046,CUL6104-15162,수사학으로읽는미디어와대중문화,이동재,핵심교양,4.61,
4266047,CUL6098-15182,생명이란무엇인가?정신과물질,채지형,핵심교양,4.5,
4266048,CUL6099-15183,종의기원과진화,채지형,핵심교양,4.73,
4266049,CUL1136-15184,미생물의세계,이진원,핵심교양,4.3,
4266050,CUL1122-15220,창의적프로그래밍,,핵심교양,0,
4266054,GEN5014-15229,기초스페인어,정동희,핵심교양,4.57,
4266056,GEN6058-15231,혁신과잡종의과학사,남영,핵심교양,4.09,
4266057,CUL6037-15232,과학기술학의새로운지평,김성희,핵심교양,3.22,
4266058,CUL7043-15233,기술시대의인간과윤리,이채리,핵심교양,4.74,
4266060,GEN8040-15235,생물학연대기,정혜경,핵심교양,3.5,
4266062,CUL1120-15243,"빅데이터,사물인터넷,그리고인문학적상상력",김호연,핵심교양,0,
4266063,CUL1144-15244,미래기업과법,이호영,핵심교양,4.5,
4266064,GEN1043-15245,중급중국어,주문량,핵심교양,4.75,"중국어권 국적자, 어학특기자, 전과정해외이수자, 중고교과정해외이수자 수강신청 불가^국적 중국 제외 ˂˃"
4266065,GEN3041-15246,초급중국어1,임미주,핵심교양,3.24,"중국어권 국적자, 어학특기자, 전과정해외이수자, 중고교과정해외이수자 수강신청 불가^국적 중국 제외 ˂˃"
4266067,GEN1035-15228,중급스페인어,정동희,핵심교양,4.89,
4266068,CUL1118-15238,The Language of Global Cuisine,Mimi Eun Newton,핵심교양,3.56,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266069,GEN5072-15264,영어연기개론,Shelley L. Collins,핵심교양,4.82,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266071,GEN7023-15266,영어와스포츠,Ed Topliffe,핵심교양,3.22,
4266073,GEN7024-15268,영어와창의적논리적사고,Mark Gerard McShea,핵심교양,4.52,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266075,GEN7025-15270,멀티미디어영작문,Jessica Warren,핵심교양,4.83,
4266077,GEN7027-15272,취업영어커뮤니케이션,Matthew John Clement,핵심교양,3.88,
4266079,GEN7029-15276,시나리오영작문,Hugh Newton,핵심교양,3.69,
4266081,GEN7030-15278,영어와남녀의사소통의차이,Mimi Eun Newton,핵심교양,3.32,
4266082,GEN7044-15280,영어말하기및표현연습2(영어노래분석과표현기법),Mark Gerard McShea,핵심교양,4,
4266083,GEN3041-15248,초급중국어1,박준수,핵심교양,3.7,"중국어권 국적자, 어학특기자, 전과정해외이수자, 중고교과정해외이수자 수강신청 불가^국적 중국 제외 ˂˃"
4266087,GEN3041-15252,초급중국어1,김정남,핵심교양,4.89,"중국어권 국적자, 어학특기자, 전과정해외이수자, 중고교과정해외이수자 수강신청 불가^국적 중국 제외 ˂˃"
4266089,CUL6101-15256,"‘Globalisation, Ethics and International Development",Michael William Brandon,핵심교양,0,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266090,CUL6102-15257,Reading in Science Fiction,Fredrick S. Schroeder,핵심교양,3.38,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266091,CLS1003-15258,사회클래식:국가발전의원리,김진수,핵심교양,4.33,
4266092,CLS1020-15259,과학클래식:과학에게정의를묻다,이채리,핵심교양,5,
4266093,CLS1024-15261,사회클래식:상상의낙원유토피아,서신혜,핵심교양,3.46,
4266094,CUL0137-15262,창의성과미래문제해결,조무정,핵심교양,4.18,
4266095,CLS1025-15263,예술클래식:도시와문학,우미영,핵심교양,3.5,
4266096,GEN6045-15287,기초학술영어,Kimberley Jean Blount,핵심교양,5,"영어레벨테스트 'C'등급인 1학년 외국인 학생 대상,1st-year International Student with Level C on the English Placement Test^국적 대한민국 제외 ˂˃"
4266097,GEN6045-15288,기초학술영어,Nathan John Lucas,핵심교양,5,"2학년 이상 외국인 학생 대상(재수강반),International student in the 2nd year or higher^국적 대한민국 제외 ˂˃"
4266098,GEN6045-15289,기초학술영어,Shelley L. Collins,핵심교양,4,1학년 반
4266099,GEN6045-15290,기초학술영어,Richard Sastri Prasad,핵심교양,1,1학년 반
4266100,GEN6045-15291,기초학술영어,Luke Oliver Allum,핵심교양,2.14,1학년 반
4266103,GEN7044-15281,영어말하기및표현연습2(영어노래분석과표현기법),Matthew John Clement,핵심교양,4.13,
4266104,GEN7044-15282,영어말하기및표현연습2(영어노래분석과표현기법),Esther du Plessis,핵심교양,0,
4266105,GEN7044-15283,영어말하기및표현연습2(영어노래분석과표현기법),Gary Joseph Turnham,핵심교양,3.75,
4266107,GEN6045-15286,기초학술영어,Andreas Jacques Varsakopoulos,핵심교양,3.13,"영어레벨테스트 'C'등급인 1학년 외국인 학생 대상,1st-year International Student with Level C on the English Placement Test^국적 대한민국 제외 ˂˃"
4266108,GEN7044-15284,영어말하기및표현연습2(영어노래분석과표현기법),Gary Joseph Turnham,핵심교양,3.75,
4266109,GEN7038-15307,비판적글읽기,Ian Gareth Robert Jones,핵심교양,0,"영어구사력이 능통하여야만 원활한 수업 진행가능.,원어민과 의사소통에 어려움이 있는 학생은 수강신청을 자제하시기 바람."
4266110,GEN7039-15308,영어작문1(단문에세이),Fredrick S. Schroeder,핵심교양,1.8,
4266111,GEN7039-15309,영어작문1(단문에세이),S. Afflick-Smith,핵심교양,0,
4266112,GEN7040-15310,영어작문2(장문에세이),Glen O. Swafford,핵심교양,4.4,
4266113,GEN7041-15311,창의적글쓰기,Shelley L. Collins,핵심교양,0,
4266115,CLS1001-15320,인문클래식:마음의이해,민찬홍,핵심교양,4.29,
4266116,CLS1002-15321,인문클래식:인간과가족,박동욱,핵심교양,4.8,
4266117,CLS1005-15322,"예술클래식:일상과예술,그리고상상력",강민경,핵심교양,5,
4266118,VEN2014-15334,창업기초:사회적기업가정신액션러닝,배태준,핵심교양/전공핵심,2,
4266119,VEN4001-15341,창업실습:캡스톤디자인,박정배,핵심교양,3.5,
4266120,CUL6107-15342,영성과음악,이천진,핵심교양,4,
4266121,VEN2018-15343,창업심화:창업마케팅,최경철,핵심교양/전공핵심,0,
4266122,CUL6011-15344,글로벌기업직무역량과정,,핵심교양,0,
4266123,GEN6045-15294,기초학술영어,S. Afflick-Smith,핵심교양,1.6,1학년 반
4266124,GEN6045-15295,기초학술영어,Richard Sastri Prasad,핵심교양,1,1학년 반
4266125,GEN6045-15296,기초학술영어,Fredrick S. Schroeder,핵심교양,3.25,1학년 반
4266126,GEN6045-15297,기초학술영어,Mimi Eun Newton,핵심교양,4.3,1학년 반
4266129,GEN6045-15300,기초학술영어,Andreas Jacques Varsakopoulos,핵심교양,3.13,1학년 반
4266131,GEN6045-15302,기초학술영어,Todd Lee Doyle,핵심교양,4.59,2학년 이상 (재수강반)
